Word,Rank,Freqency
degree,1223,6.93E-05
companions,1224,6.93E-05
blow,1225,6.93E-05
glass,1226,6.93E-05
marriage,1227,6.93E-05
francisco,1228,6.93E-05
flowers,1229,6.93E-05
necessary,1230,6.93E-05
jeremiah,1231,6.93E-05
soft,1232,6.93E-05
FALSE,1233,6.93E-05
boys,1234,6.88E-05
summer,1235,6.88E-05
sad,1236,6.88E-05
yours,1237,6.88E-05
persons,1238,6.88E-05
fool,1239,6.88E-05
society,1240,6.83E-05
difference,1241,6.83E-05
lies,1242,6.83E-05
greatest,1243,6.83E-05
beloved,1244,6.83E-05
edge,1245,6.83E-05
buy,1246,6.79E-05
to-day,1247,6.79E-05
probably,1248,6.79E-05
utterly,1249,6.79E-05
measure,1250,6.79E-05
what's,1251,6.79E-05
verily,1252,6.79E-05
joined,1253,6.74E-05
curse,1254,6.74E-05
teeth,1255,6.74E-05
observed,1256,6.74E-05
singing,1257,6.74E-05
lying,1258,6.74E-05
lift,1259,6.74E-05
danger,1260,6.74E-05
hide,1261,6.69E-05
finished,1262,6.69E-05
prayer,1263,6.69E-05
journey,1264,6.69E-05
honest,1265,6.69E-05
manasseh,1266,6.69E-05
sabbath,1267,6.69E-05
fill,1268,6.69E-05
incense,1269,6.65E-05
spoil,1270,6.65E-05
army,1271,6.65E-05
wickedness,1272,6.65E-05
wrote,1273,6.65E-05
sanctuary,1274,6.65E-05
somewhat,1275,6.65E-05
public,1276,6.65E-05
quick,1277,6.65E-05
nearly,1278,6.60E-05
lives,1279,6.60E-05
leaving,1280,6.60E-05
neighbour,1281,6.60E-05
race,1282,6.60E-05
tall,1283,6.60E-05
coast,1284,6.55E-05
companion,1285,6.55E-05
below,1286,6.55E-05
lord's,1287,6.55E-05
piedro,1288,6.55E-05
lower,1289,6.55E-05
burst,1290,6.55E-05
catch,1291,6.51E-05
selfe,1292,6.46E-05
adam,1293,6.46E-05
statutes,1294,6.46E-05
shore,1295,6.46E-05
changed,1296,6.46E-05
curiosity,1297,6.46E-05
hither,1298,6.46E-05
possess,1299,6.46E-05
generations,1300,6.46E-05
confidence,1301,6.46E-05
england,1302,6.41E-05
souls,1303,6.41E-05
continually,1304,6.41E-05
joab,1305,6.41E-05
corn,1306,6.41E-05
macb,1307,6.41E-05
supposed,1308,6.41E-05
th,1309,6.41E-05
satan,1310,6.41E-05
force,1311,6.41E-05
engaged,1312,6.36E-05
higher,1313,6.36E-05
notice,1314,6.36E-05
bath,1315,6.36E-05
observe,1316,6.36E-05
ourselves,1317,6.36E-05
vanity,1318,6.36E-05
altogether,1319,6.36E-05
choose,1320,6.36E-05
hurt,1321,6.36E-05
bowed,1322,6.36E-05
bottom,1323,6.36E-05
remembered,1324,6.36E-05
spite,1325,6.32E-05
act,1326,6.32E-05
goeth,1327,6.32E-05
songs,1328,6.32E-05
mistress,1329,6.27E-05
eaten,1330,6.27E-05
particularly,1331,6.27E-05
greatly,1332,6.27E-05
served,1333,6.27E-05
sold,1334,6.27E-05
captivity,1335,6.22E-05
warm,1336,6.22E-05
easily,1337,6.22E-05
empty,1338,6.22E-05
spot,1339,6.22E-05
height,1340,6.22E-05
fierce,1341,6.22E-05
flock,1342,6.22E-05
placed,1343,6.18E-05
huge,1344,6.18E-05
numbered,1345,6.18E-05
drive,1346,6.18E-05
unknown,1347,6.18E-05
music,1348,6.18E-05
tribes,1349,6.18E-05
paid,1350,6.18E-05
walter,1351,6.18E-05
calm,1352,6.18E-05
judgments,1353,6.18E-05
single,1354,6.18E-05
maketh,1355,6.18E-05
consequence,1356,6.13E-05
sail,1357,6.13E-05
nose,1358,6.13E-05
hot,1359,6.13E-05
wrought,1360,6.13E-05
equally,1361,6.13E-05
faithful,1362,6.13E-05
perish,1363,6.13E-05
meaning,1364,6.13E-05
seventh,1365,6.13E-05
tail,1366,6.13E-05
gentiles,1367,6.13E-05
move,1368,6.13E-05
raise,1369,6.13E-05
drawn,1370,6.08E-05
feared,1371,6.08E-05
named,1372,6.08E-05
scarcely,1373,6.08E-05
increase,1374,6.08E-05
temper,1375,6.08E-05
walls,1376,6.08E-05
sharp,1377,6.08E-05
evan,1378,6.08E-05
smite,1379,6.08E-05
isaac,1380,6.08E-05
circumstances,1381,6.08E-05
instantly,1382,6.08E-05
swear,1383,6.08E-05
daily,1384,6.04E-05
declared,1385,6.04E-05
laughed,1386,6.04E-05
square,1387,6.04E-05
slay,1388,6.04E-05
village,1389,6.04E-05
calling,1390,6.04E-05
mayest,1391,6.04E-05
growing,1392,6.04E-05
cottage,1393,5.99E-05
serious,1394,5.99E-05
reached,1395,5.99E-05
skin,1396,5.99E-05
touched,1397,5.99E-05
hezekiah,1398,5.99E-05
maid,1399,5.99E-05
smoke,1400,5.99E-05
rivers,1401,5.99E-05
formed,1402,5.99E-05
steps,1403,5.99E-05
box,1404,5.99E-05
labour,1405,5.99E-05
quickly,1406,5.99E-05
distant,1407,5.99E-05
spent,1408,5.99E-05
prison,1409,5.99E-05
foolish,1410,5.99E-05
getting,1411,5.99E-05
occasion,1412,5.99E-05
conduct,1413,5.99E-05
handsome,1414,5.94E-05
started,1415,5.94E-05
considered,1416,5.94E-05
fail,1417,5.94E-05
otherwise,1418,5.94E-05
sinned,1419,5.94E-05
ease,1420,5.94E-05
imagine,1421,5.90E-05
giveth,1422,5.90E-05
thrown,1423,5.90E-05
grown,1424,5.90E-05
haste,1425,5.90E-05
effect,1426,5.90E-05
destruction,1427,5.90E-05
somehow,1428,5.90E-05
miles,1429,5.85E-05
nearer,1430,5.85E-05
whale's,1431,5.85E-05
hall,1432,5.85E-05
sore,1433,5.85E-05
loose,1434,5.80E-05
board,1435,5.80E-05
samaria,1436,5.80E-05
learn,1437,5.80E-05
ocean,1438,5.80E-05
thanks,1439,5.80E-05
doctor,1440,5.80E-05
naked,1441,5.76E-05
heere,1442,5.76E-05
beat,1443,5.76E-05
truly,1444,5.76E-05
reward,1445,5.76E-05
flambeau,1446,5.76E-05
escaped,1447,5.76E-05
flying,1448,5.76E-05
tent,1449,5.76E-05
voyage,1450,5.76E-05
to-morrow,1451,5.71E-05
forgive,1452,5.71E-05
abroad,1453,5.71E-05
dress,1454,5.71E-05
highbury,1455,5.71E-05
paper,1456,5.71E-05
assyria,1457,5.71E-05
hurry,1458,5.71E-05
join,1459,5.66E-05
pequod,1460,5.66E-05
bates,1461,5.66E-05
weather,1462,5.66E-05
poured,1463,5.66E-05
bull,1464,5.66E-05
caused,1465,5.62E-05
vision,1466,5.62E-05
coat,1467,5.62E-05
middleton,1468,5.62E-05
portion,1469,5.62E-05
pit,1470,5.62E-05
plague,1471,5.62E-05
knowest,1472,5.62E-05
jonathan,1473,5.62E-05
suburbs,1474,5.62E-05
burned,1475,5.62E-05
divided,1476,5.62E-05
branches,1477,5.57E-05
twice,1478,5.57E-05
fourth,1479,5.57E-05
allow,1480,5.57E-05
shoulder,1481,5.57E-05
speake,1482,5.57E-05
agreeable,1483,5.57E-05
burning,1484,5.57E-05
engagement,1485,5.57E-05
yellow,1486,5.57E-05
trying,1487,5.57E-05
reproach,1488,5.57E-05
waste,1489,5.57E-05
cease,1490,5.57E-05
russell,1491,5.57E-05
frederick,1492,5.57E-05
riches,1493,5.57E-05
chariots,1494,5.57E-05
woods,1495,5.52E-05
news,1496,5.52E-05
beard,1497,5.52E-05
circumstance,1498,5.52E-05
giue,1499,5.52E-05
breakfast,1500,5.52E-05
tender,1501,5.52E-05
garments,1502,5.52E-05
fly,1503,5.52E-05
march,1504,5.52E-05
complete,1505,5.52E-05
loue,1506,5.52E-05
everlasting,1507,5.48E-05
fury,1508,5.48E-05
during,1509,5.48E-05
duty,1510,5.48E-05
generation,1511,5.48E-05
states,1512,5.48E-05
ha,1513,5.48E-05
bird,1514,5.48E-05
leg,1515,5.48E-05
season,1516,5.48E-05
linen,1517,5.48E-05
strangers,1518,5.48E-05
eve,1519,5.43E-05
saints,1520,5.43E-05
supper,1521,5.43E-05
lose,1522,5.43E-05
suffered,1523,5.43E-05
wonderful,1524,5.43E-05
brandon,1525,5.43E-05
police,1526,5.43E-05
advantage,1527,5.43E-05
yesterday,1528,5.43E-05
minister,1529,5.43E-05
violence,1530,5.43E-05
superior,1531,5.43E-05
pardon,1532,5.38E-05
basket,1533,5.38E-05
winds,1534,5.38E-05
wherewith,1535,5.38E-05
shake,1536,5.38E-05
feed,1537,5.38E-05
waited,1538,5.38E-05
extremely,1539,5.38E-05
ancient,1540,5.38E-05
birds,1541,5.38E-05
unless,1542,5.38E-05
whaling,1543,5.34E-05
wash,1544,5.34E-05
beheld,1545,5.34E-05
voices,1546,5.34E-05
dreadful,1547,5.34E-05
liberty,1548,5.34E-05
you'll,1549,5.34E-05
presently,1550,5.34E-05
oxen,1551,5.34E-05
firstborn,1552,5.34E-05
shot,1553,5.34E-05
cover,1554,5.34E-05
soldiers,1555,5.34E-05
steady,1556,5.34E-05
snow,1557,5.34E-05
borne,1558,5.34E-05
delighted,1559,5.29E-05
joe,1560,5.29E-05
powers,1561,5.29E-05
generally,1562,5.29E-05
judged,1563,5.29E-05
grand,1564,5.29E-05
exceedingly,1565,5.29E-05
bid,1566,5.29E-05
flee,1567,5.29E-05
prepare,1568,5.29E-05
prey,1569,5.29E-05
note,1570,5.29E-05
upright,1571,5.24E-05
blessing,1572,5.24E-05
increased,1573,5.24E-05
cursed,1574,5.24E-05
vessel,1575,5.24E-05
crowd,1576,5.24E-05
loss,1577,5.24E-05
holding,1578,5.24E-05
desired,1579,5.24E-05
innocent,1580,5.24E-05
officers,1581,5.24E-05
drawing,1582,5.24E-05
surprised,1583,5.24E-05
musgrove,1584,5.19E-05
stretched,1585,5.19E-05
jem,1586,5.19E-05
outside,1587,5.19E-05
history,1588,5.19E-05
pull,1589,5.19E-05
sunday,1590,5.19E-05
goodness,1591,5.19E-05
whilst,1592,5.19E-05
anxious,1593,5.19E-05
whenever,1594,5.19E-05
scattered,1595,5.19E-05
gregory,1596,5.19E-05
thousands,1597,5.19E-05
latter,1598,5.19E-05
created,1599,5.19E-05
shop,1600,5.19E-05
windows,1601,5.19E-05
threw,1602,5.15E-05
ended,1603,5.15E-05
dropped,1604,5.15E-05
fought,1605,5.15E-05
bullock,1606,5.15E-05
lad,1607,5.15E-05
eager,1608,5.15E-05
tower,1609,5.15E-05
confess,1610,5.15E-05
attachment,1611,5.10E-05
price,1612,5.10E-05
weight,1613,5.10E-05
acquainted,1614,5.10E-05
gentle,1615,5.10E-05
expect,1616,5.10E-05
modern,1617,5.10E-05
listen,1618,5.10E-05
clay,1619,5.10E-05
weak,1620,5.10E-05
ferrars,1621,5.10E-05
french,1622,5.10E-05
creatures,1623,5.10E-05
signs,1624,5.05E-05
opening,1625,5.05E-05
talbot,1626,5.05E-05
obey,1627,5.05E-05
pocket,1628,5.05E-05
awake,1629,5.05E-05
distress,1630,5.05E-05
comfortable,1631,5.05E-05
substance,1632,5.05E-05
separate,1633,5.05E-05
winter,1634,5.05E-05
anointed,1635,5.05E-05
breadth,1636,5.05E-05
step,1637,5.05E-05
spare,1638,5.05E-05
scene,1639,5.05E-05
driven,1640,5.05E-05
hamlet,1641,5.05E-05
famine,1642,5.01E-05
guess,1643,5.01E-05
committed,1644,5.01E-05
ile,1645,5.01E-05
gospel,1646,5.01E-05
solemn,1647,5.01E-05
rod,1648,5.01E-05
reach,1649,5.01E-05
idols,1650,5.01E-05
troubled,1651,5.01E-05
cassi,1652,5.01E-05
hor,1653,5.01E-05
jeroboam,1654,5.01E-05
egyptians,1655,4.96E-05
conscience,1656,4.96E-05
peculiar,1657,4.96E-05
salt,1658,4.96E-05
dance,1659,4.96E-05
important,1660,4.96E-05
mistaken,1661,4.96E-05
ball,1662,4.96E-05
purple,1663,4.96E-05
strike,1664,4.96E-05
fully,1665,4.96E-05
consumed,1666,4.96E-05
rolled,1667,4.96E-05
cook,1668,4.96E-05
hoped,1669,4.96E-05
office,1670,4.91E-05
legs,1671,4.91E-05
bell,1672,4.91E-05
heat,1673,4.91E-05
bent,1674,4.91E-05
forced,1675,4.91E-05
james,1676,4.87E-05
knoweth,1677,4.87E-05
path,1678,4.87E-05
brown's,1679,4.87E-05
nine,1680,4.87E-05
hung,1681,4.87E-05
allowed,1682,4.87E-05
putting,1683,4.87E-05
ram,1684,4.87E-05
falling,1685,4.82E-05
convinced,1686,4.82E-05
absalom,1687,4.82E-05
various,1688,4.82E-05
mentioned,1689,4.82E-05
flame,1690,4.82E-05
resolved,1691,4.82E-05
terror,1692,4.82E-05
swift,1693,4.82E-05
highest,1694,4.82E-05
established,1695,4.82E-05
pause,1696,4.82E-05
ass,1697,4.82E-05
favourite,1698,4.82E-05
leonora,1699,4.82E-05
shook,1700,4.82E-05
plan,1701,4.82E-05
lines,1702,4.82E-05
anybody,1703,4.82E-05
begun,1704,4.77E-05
thunder,1705,4.77E-05
dost,1706,4.77E-05
writing,1707,4.77E-05
mortal,1708,4.77E-05
faint,1709,4.77E-05
satisfaction,1710,4.77E-05
colour,1711,4.77E-05
doe,1712,4.77E-05
finding,1713,4.73E-05
telling,1714,4.73E-05
heed,1715,4.73E-05
passion,1716,4.73E-05
choice,1717,4.73E-05
shoulders,1718,4.73E-05
extraordinary,1719,4.73E-05
persuaded,1720,4.73E-05
opposite,1721,4.73E-05
goats,1722,4.73E-05
pool,1723,4.73E-05
mistake,1724,4.68E-05
affliction,1725,4.68E-05
frightened,1726,4.68E-05
friendship,1727,4.68E-05
hopes,1728,4.68E-05
gilead,1729,4.68E-05
landlord,1730,4.68E-05
refuse,1731,4.68E-05
confusion,1732,4.68E-05
stead,1733,4.68E-05
canaan,1734,4.68E-05
folly,1735,4.68E-05
arrived,1736,4.68E-05
returning,1737,4.68E-05
secure,1738,4.68E-05
hal,1739,4.68E-05
rent,1740,4.63E-05
finger,1741,4.63E-05
highly,1742,4.63E-05
sailor,1743,4.63E-05
1,1744,4.63E-05
influence,1745,4.63E-05
completely,1746,4.63E-05
considerable,1747,4.63E-05
liked,1748,4.63E-05
proved,1749,4.63E-05
abide,1750,4.63E-05
pulled,1751,4.59E-05
wholly,1752,4.59E-05
beg,1753,4.59E-05
flask,1754,4.59E-05
eating,1755,4.59E-05
accept,1756,4.59E-05
prove,1757,4.59E-05
patience,1758,4.59E-05
wheel,1759,4.59E-05
wept,1760,4.59E-05
opportunity,1761,4.59E-05
smiled,1762,4.59E-05
glance,1763,4.59E-05
astonishment,1764,4.59E-05
watching,1765,4.59E-05
weeks,1766,4.54E-05
pillars,1767,4.54E-05
mention,1768,4.54E-05
pitched,1769,4.54E-05
chair,1770,4.54E-05
mouse,1771,4.54E-05
key,1772,4.54E-05
behaviour,1773,4.54E-05
shekels,1774,4.54E-05
touching,1775,4.54E-05
remnant,1776,4.54E-05
leviathan,1777,4.54E-05
fault,1778,4.54E-05
bought,1779,4.54E-05
utmost,1780,4.49E-05
entire,1781,4.49E-05
womb,1782,4.49E-05
doeth,1783,4.49E-05
share,1784,4.49E-05
heavenly,1785,4.49E-05
liveth,1786,4.49E-05
rocks,1787,4.49E-05
ends,1788,4.45E-05
madam,1789,4.45E-05
books,1790,4.45E-05
sensible,1791,4.45E-05
guard,1792,4.45E-05
nantucket,1793,4.45E-05
queer,1794,4.45E-05
stick,1795,4.45E-05
risen,1796,4.45E-05
happen,1797,4.45E-05
almighty,1798,4.45E-05
dog,1799,4.45E-05
dancing,1800,4.45E-05
hole,1801,4.45E-05
proof,1802,4.45E-05
whereof,1803,4.40E-05
oath,1804,4.40E-05
takes,1805,4.40E-05
swords,1806,4.40E-05
moving,1807,4.40E-05
willing,1808,4.40E-05
ordinary,1809,4.40E-05
prophesy,1810,4.40E-05
sooner,1811,4.40E-05
threescore,1812,4.40E-05
difficulty,1813,4.40E-05
weary,1814,4.40E-05
value,1815,4.40E-05
ring,1816,4.40E-05
em,1817,4.40E-05
perceived,1818,4.35E-05
tents,1819,4.35E-05
lambs,1820,4.35E-05
nice,1821,4.35E-05
picture,1822,4.35E-05
turns,1823,4.35E-05
amongst,1824,4.35E-05
cheerful,1825,4.35E-05
tired,1826,4.35E-05
quietly,1827,4.35E-05
vp,1828,4.35E-05
stands,1829,4.35E-05
pour,1830,4.35E-05
fulfilled,1831,4.35E-05
flocks,1832,4.35E-05
deeds,1833,4.35E-05
pointed,1834,4.35E-05
search,1835,4.31E-05
rage,1836,4.31E-05
royal,1837,4.31E-05
drop,1838,4.31E-05
possibly,1839,4.31E-05
style,1840,4.31E-05
fingers,1841,4.31E-05
park,1842,4.31E-05
finally,1843,4.31E-05
attempt,1844,4.31E-05
ammon,1845,4.31E-05
elizabeth,1846,4.31E-05
eagerly,1847,4.31E-05
excuse,1848,4.31E-05
learned,1849,4.31E-05
floor,1850,4.31E-05
amid,1851,4.31E-05
decided,1852,4.31E-05
thrust,1853,4.31E-05
jonah,1854,4.26E-05
fetch,1855,4.26E-05
armed,1856,4.26E-05
utter,1857,4.26E-05
clothed,1858,4.26E-05
slight,1859,4.26E-05
henceforth,1860,4.26E-05
add,1861,4.26E-05
bold,1862,4.26E-05
odd,1863,4.26E-05
showed,1864,4.26E-05
breast,1865,4.26E-05
knees,1866,4.26E-05
throw,1867,4.26E-05
bringing,1868,4.26E-05
violent,1869,4.26E-05
gift,1870,4.26E-05
testimony,1871,4.26E-05
prevent,1872,4.26E-05
pursued,1873,4.26E-05
laughter,1874,4.26E-05
solid,1875,4.26E-05
serpent,1876,4.26E-05
america,1877,4.26E-05
slow,1878,4.21E-05
savage,1879,4.21E-05
inside,1880,4.21E-05
acts,1881,4.21E-05
trumpet,1882,4.21E-05
atonement,1883,4.21E-05
spoiled,1884,4.21E-05
perceive,1885,4.21E-05
entering,1886,4.21E-05
milk,1887,4.21E-05
famous,1888,4.21E-05
roll,1889,4.21E-05
garment,1890,4.21E-05
esau,1891,4.21E-05
astonished,1892,4.21E-05
poet,1893,4.21E-05
upward,1894,4.21E-05
stronger,1895,4.21E-05
honourable,1896,4.21E-05
matters,1897,4.17E-05
interesting,1898,4.17E-05
barton,1899,4.17E-05
content,1900,4.17E-05
glorious,1901,4.17E-05
virtue,1902,4.17E-05
closed,1903,4.17E-05
event,1904,4.17E-05
thinks,1905,4.17E-05
moments,1906,4.17E-05
couldn't,1907,4.17E-05
building,1908,4.17E-05
tenth,1909,4.17E-05
firm,1910,4.17E-05
papa,1911,4.17E-05
oft,1912,4.17E-05
brain,1913,4.17E-05
remembrance,1914,4.17E-05
authority,1915,4.17E-05
hated,1916,4.17E-05
dim,1917,4.17E-05
messengers,1918,4.17E-05
armies,1919,4.12E-05
worst,1920,4.12E-05
harm,1921,4.12E-05
uncle,1922,4.12E-05
forehead,1923,4.12E-05
cup,1924,4.12E-05
report,1925,4.12E-05
fiery,1926,4.12E-05
reply,1927,4.12E-05
indignation,1928,4.12E-05
burden,1929,4.12E-05
horns,1930,4.12E-05
palace,1931,4.12E-05
vineyard,1932,4.12E-05
actually,1933,4.12E-05
contrary,1934,4.12E-05
considering,1935,4.07E-05
slept,1936,4.07E-05
resolution,1937,4.07E-05
pharisees,1938,4.07E-05
devils,1939,4.07E-05
girls,1940,4.07E-05
aware,1941,4.07E-05
randalls,1942,4.07E-05
bodies,1943,4.07E-05
trespass,1944,4.07E-05
president,1945,4.07E-05
courage,1946,4.07E-05
dangerous,1947,4.07E-05
brook,1948,4.07E-05
cool,1949,4.07E-05
castle,1950,4.07E-05
reading,1951,4.07E-05
mischief,1952,4.07E-05
plant,1953,4.02E-05
sell,1954,4.02E-05
double,1955,4.02E-05
cunning,1956,4.02E-05
heare,1957,4.02E-05
ruler,1958,4.02E-05
gifts,1959,4.02E-05
harriet's,1960,4.02E-05
compassion,1961,4.02E-05
stairs,1962,4.02E-05
tables,1963,4.02E-05
afterward,1964,4.02E-05
2,1965,4.02E-05
wonders,1966,4.02E-05
dread,1967,4.02E-05
commit,1968,4.02E-05
interrupted,1969,4.02E-05
attorney,1970,4.02E-05
edom,1971,4.02E-05
working,1972,4.02E-05
villages,1973,4.02E-05
daniel,1974,4.02E-05
school,1975,4.02E-05
healed,1976,4.02E-05
admiral,1977,4.02E-05
amen,1978,4.02E-05
leaning,1979,4.02E-05
cabin,1980,4.02E-05
plainly,1981,4.02E-05
circle,1982,3.98E-05
safely,1983,3.98E-05
abundance,1984,3.98E-05
continual,1985,3.98E-05
misery,1986,3.98E-05
count,1987,3.98E-05
cassius,1988,3.98E-05
sister's,1989,3.98E-05
weep,1990,3.98E-05
mate,1991,3.98E-05
sacrifices,1992,3.98E-05
bitter,1993,3.98E-05
wealth,1994,3.98E-05
sprang,1995,3.98E-05
shade,1996,3.98E-05
questions,1997,3.98E-05
bank,1998,3.98E-05
duke,1999,3.98E-05
sounds,2000,3.93E-05
jehoshaphat,2001,3.93E-05
affair,2002,3.93E-05
rulers,2003,3.93E-05
produced,2004,3.93E-05
wound,2005,3.93E-05
delightful,2006,3.93E-05
st,2007,3.93E-05
flood,2008,3.93E-05
rory,2009,3.93E-05
